,utc,star,azimuth,elevation,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2
167,2019-04-08T03:10:20.000,#111289,6.168269108395754,1.2675229653419384,S2,W2,P1B4,P5B2,56.660551048,84.0
168,2019-04-08T03:10:20.000,#111289,6.168269108395754,1.2675229653419384,S2,W1,P1B4,P4B3,56.660551048,7.932370755
169,2019-04-08T03:10:20.000,#111289,6.168269108395754,1.2675229653419384,S1,S2,P1B5,P1B4,14.22226106,56.660551048
170,2019-04-08T03:10:21.000,#111289,6.168118723409753,1.2675160473454758,E1,W2,P2B1,P5B2,42.109635419,84.0
171,2019-04-08T03:10:21.000,#111289,6.168118723409753,1.2675160473454758,E1,W1,P2B1,P4B3,42.109635419,7.937240647
172,2019-04-08T03:10:21.000,#111289,6.168118723409753,1.2675160473454758,S2,E1,P1B4,P2B1,56.657448671,42.109635419
173,2019-04-08T03:10:22.000,#111289,6.167968346417359,1.2675091203431141,S1,S2,P1B5,P1B4,14.21544102,56.654340831
174,2019-04-08T03:10:22.000,#111289,6.167968346417359,1.2675091203431141,E1,W2,P2B1,P5B2,42.100970841,84.0
175,2019-04-08T03:10:22.000,#111289,6.167968346417359,1.2675091203431141,E1,W1,P2B1,P4B3,42.100970841,7.942082236
176,2019-04-08T03:10:23.000,#111289,6.1678179774883874,1.267502184352307,S2,E1,P1B4,P2B1,56.651232593,42.09231252
177,2019-04-08T03:10:23.000,#111289,6.1678179774883874,1.267502184352307,S1,E1,P1B5,P2B1,14.212035025,42.09231252
178,2019-04-08T03:10:23.000,#111289,6.1678179774883874,1.267502184352307,W1,W2,P4B3,P5B2,7.94693805,84.0
179,2019-04-08T03:10:23.000,#111289,6.1678179774883874,1.267502184352307,S2,W2,P1B4,P5B2,56.651232593,84.0
180,2019-04-08T03:10:24.000,#111289,6.1676676164657565,1.2674952393381473,S1,W2,P1B5,P5B2,14.208619795,84.0
181,2019-04-08T03:10:24.000,#111289,6.1676676164657565,1.2674952393381473,S2,W1,P1B4,P4B3,56.648124158,7.951793911
182,2019-04-08T03:10:24.000,#111289,6.1676676164657565,1.2674952393381473,S1,W1,P1B5,P4B3,14.208619795,7.951793911
183,2019-04-08T03:10:24.000,#111289,6.1676676164657565,1.2674952393381473,S1,S2,P1B5,P1B4,14.208619795,56.648124158
184,2019-04-08T03:11:55.000,#111289,6.154019499769457,1.266825630296678,E1,W2,P2B1,P5B2,41.296837702,84.0
185,2019-04-08T03:11:55.000,#111289,6.154019499769457,1.266825630296678,S2,E1,P1B4,P2B1,56.363943081,41.296837702
186,2019-04-08T03:11:56.000,#111289,6.153869915941943,1.2668178595672495,S2,W1,P1B4,P4B3,56.36080736,8.398824469
187,2019-04-08T03:11:56.000,#111289,6.153869915941943,1.2668178595672495,S1,W1,P1B5,P4B3,13.892827959,8.398824469
188,2019-04-08T03:11:56.000,#111289,6.153869915941943,1.2668178595672495,S1,S2,P1B5,P1B4,13.892827959,56.36080736
189,2019-04-08T03:11:56.000,#111289,6.153869915941943,1.2668178595672495,W1,W2,P4B3,P5B2,8.398803212,84.0
190,2019-04-08T03:11:57.000,#111289,6.15372034108542,1.2668100799191881,S2,W2,P1B4,P5B2,56.357673,84.0
191,2019-04-08T03:11:57.000,#111289,6.15372034108542,1.2668100799191881,S1,W2,P1B5,P5B2,13.889367887,84.0
192,2019-04-08T03:11:57.000,#111289,6.15372034108542,1.2668100799191881,S2,W1,P1B4,P4B3,56.357673,8.403662958
193,2019-04-08T03:11:57.000,#111289,6.15372034108542,1.2668100799191881,S1,W1,P1B5,P4B3,13.889367887,8.403662958
194,2019-04-08T03:11:57.000,#111289,6.15372034108542,1.2668100799191881,S1,S2,P1B5,P1B4,13.889367887,56.357673
195,2019-04-08T03:11:58.000,#111289,6.153570775060264,1.266802291317588,E1,W2,P2B1,P5B2,41.270895555,84.0
196,2019-04-08T03:11:59.000,#111289,6.1534212179362875,1.266794493779902,E1,W1,P2B1,P4B3,41.262261567,8.413385903
197,2019-04-08T03:11:59.000,#111289,6.1534212179362875,1.266794493779902,S2,E1,P1B4,P2B1,56.351387461,41.262261567
