utc,star,elevation,azimuth,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2,year,month,day,dayofyear
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,E1,E2,P1B4,P2B5,45.514702892,74.331042813,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,E1,W1,P1B4,P3B1,45.514702892,7.262826127,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,E1,W2,P1B4,P5B6,45.514702892,71.999960724,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,E2,W1,P2B5,P3B1,74.331042813,7.262826127,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,E2,W2,P2B5,P5B6,74.331042813,71.999960724,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S1,E1,P2B3,P1B4,67.924016176,45.514702892,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S1,E2,P2B3,P2B5,67.924016176,74.331042813,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S1,S2,P2B3,P3B2,67.924016176,57.256846226,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S1,W1,P2B3,P3B1,67.924016176,7.262826127,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S1,W2,P2B3,P5B6,67.924016176,71.999960724,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S2,E1,P3B2,P1B4,57.256846226,45.514702892,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S2,E2,P3B2,P2B5,57.256846226,74.331042813,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S2,W1,P3B2,P3B1,57.256846226,7.262826127,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,S2,W2,P3B2,P5B6,57.256846226,71.999960724,2012,11,6,311
2012-11-06T08:07:45.000,#33500,1.363246456192564,2.549215277377461,W1,W2,P3B1,P5B6,7.262826127,71.999960724,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,E1,E2,P1B4,P2B5,1.988855424,46.392438643,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,E1,W1,P1B4,P3B1,1.988855424,70.866960359,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,E1,W2,P1B4,P5B6,1.988855424,87.999951996,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,E2,W1,P2B5,P3B1,46.392438643,70.866960359,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,E2,W2,P2B5,P5B6,46.392438643,87.999951996,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S1,E1,P2B3,P1B4,16.004578387,1.988855424,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S1,E2,P2B3,P2B5,16.004578387,46.392438643,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S1,S2,P2B3,P3B2,16.004578387,14.320414395,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S1,W1,P2B3,P3B1,16.004578387,70.866960359,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S1,W2,P2B3,P5B6,16.004578387,87.999951996,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S2,E1,P3B2,P1B4,14.320414395,1.988855424,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S2,E2,P3B2,P2B5,14.320414395,46.392438643,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S2,W1,P3B2,P3B1,14.320414395,70.866960359,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,S2,W2,P3B2,P5B6,14.320414395,87.999951996,2012,11,6,311
2012-11-06T08:31:14.000,#19572,1.265010242935097,4.798867620558678,W1,W2,P3B1,P5B6,70.866960359,87.999951996,2012,11,6,311
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,E1,E2,P4B4,P5B5,70.402186602,59.084545901,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,E1,W1,P4B4,P1B1,70.402186602,32.373940004,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,E1,W2,P4B4,P5B6,70.402186602,63.999965088,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,E2,W1,P5B5,P1B1,59.084545901,32.373940004,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,E2,W2,P5B5,P5B6,59.084545901,63.999965088,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S1,E1,P1B3,P4B4,37.979789443,70.402186602,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S1,E2,P1B3,P5B5,37.979789443,59.084545901,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S1,S2,P1B3,P2B2,37.979789443,39.84681945,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S1,W1,P1B3,P1B1,37.979789443,32.373940004,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S1,W2,P1B3,P5B6,37.979789443,63.999965088,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S2,E1,P2B2,P4B4,39.84681945,70.402186602,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S2,E2,P2B2,P5B5,39.84681945,59.084545901,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S2,W1,P2B2,P1B1,39.84681945,32.373940004,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,S2,W2,P2B2,P5B6,39.84681945,63.999965088,2012,11,7,312
2012-11-07T02:55:18.000,#13826,0.8551341279825481,1.117045236593499,W1,W2,P1B1,P5B6,32.373940004,63.999965088,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,E1,E2,P4B4,P5B5,66.146385969,56.117507135,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,E1,W1,P4B4,P1B1,66.146385969,33.654534172,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,E1,W2,P4B4,P5B6,66.146385969,63.999965089,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,E2,W1,P5B5,P1B1,56.117507135,33.654534172,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,E2,W2,P5B5,P5B6,56.117507135,63.999965089,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S1,E1,P1B3,P4B4,39.043997689,66.146385969,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S1,E2,P1B3,P5B5,39.043997689,56.117507135,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S1,S2,P1B3,P2B2,39.043997689,40.649340237,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S1,W1,P1B3,P1B1,39.043997689,33.654534172,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S1,W2,P1B3,P5B6,39.043997689,63.999965089,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S2,E1,P2B2,P4B4,40.649340237,66.146385969,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S2,E2,P2B2,P5B5,40.649340237,56.117507135,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S2,W1,P2B2,P1B1,40.649340237,33.654534172,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,S2,W2,P2B2,P5B6,40.649340237,63.999965089,2012,11,7,312
2012-11-07T03:02:48.000,#13826,0.8795476579473619,1.1215459915215495,W1,W2,P1B1,P5B6,33.654534172,63.999965089,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,E1,E2,P4B4,P5B5,17.97113599,21.914378784,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,E1,W1,P4B4,P1B1,17.97113599,55.685123729,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,E1,W2,P4B4,P5B6,17.97113599,63.99996509,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,E2,W1,P5B5,P1B1,21.914378784,55.685123729,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,E2,W2,P5B5,P5B6,21.914378784,63.99996509,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S1,E1,P1B3,P4B4,29.281258674,17.97113599,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S1,E2,P1B3,P5B5,29.281258674,21.914378784,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S1,S2,P1B3,P2B2,29.281258674,31.268770345,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S1,W1,P1B3,P1B1,29.281258674,55.685123729,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S1,W2,P1B3,P5B6,29.281258674,63.99996509,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S2,E1,P2B2,P4B4,31.268770345,17.97113599,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S2,E2,P2B2,P5B5,31.268770345,21.914378784,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S2,W1,P2B2,P1B1,31.268770345,55.685123729,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,S2,W2,P2B2,P5B6,31.268770345,63.99996509,2012,11,7,312
2012-11-07T04:14:51.000,#12487,1.130617104322822,0.9528515833096308,W1,W2,P1B1,P5B6,55.685123729,63.99996509,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,E1,E2,P4B4,P5B5,79.365951936,68.39044605,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,E1,W1,P4B4,P1B1,79.365951936,22.139550449,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,E1,W2,P4B4,P5B6,79.365951936,69.999961822,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,E2,W1,P5B5,P1B1,68.39044605,22.139550449,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,E2,W2,P5B5,P5B6,68.39044605,69.999961822,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S1,E1,P2B3,P4B4,57.408003415,79.365951936,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S1,E2,P2B3,P5B5,57.408003415,68.39044605,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S1,S2,P2B3,P3B2,57.408003415,51.560041631,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S1,W1,P2B3,P1B1,57.408003415,22.139550449,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S1,W2,P2B3,P5B6,57.408003415,69.999961822,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S2,E1,P3B2,P4B4,51.560041631,79.365951936,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S2,E2,P3B2,P5B5,51.560041631,68.39044605,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S2,W1,P3B2,P1B1,51.560041631,22.139550449,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,S2,W2,P3B2,P5B6,51.560041631,69.999961822,2012,11,7,312
2012-11-07T09:30:37.000,#113860,0.7657540625131413,1.458426227309123,W1,W2,P1B1,P5B6,22.139550449,69.999961822,2012,11,7,312
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,E1,E2,P4B4,P5B5,76.738657894,58.901082789,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,E1,W1,P4B4,P1B1,76.738657894,6.61762854,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,E1,W2,P4B4,P5B6,76.738657894,47.999973822,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,E2,W1,P5B5,P1B1,58.901082789,6.61762854,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,E2,W2,P5B5,P5B6,58.901082789,47.999973822,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S1,E1,P1B3,P4B4,26.779594941,76.738657894,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S1,E2,P1B3,P5B5,26.779594941,58.901082789,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S1,S2,P1B3,P2B2,26.779594941,28.39894976,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S1,W1,P1B3,P1B1,26.779594941,6.61762854,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S1,W2,P1B3,P5B6,26.779594941,47.999973822,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S2,E1,P2B2,P4B4,28.39894976,76.738657894,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S2,E2,P2B2,P5B5,28.39894976,58.901082789,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S2,W1,P2B2,P1B1,28.39894976,6.61762854,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,S2,W2,P2B2,P5B6,28.39894976,47.999973822,2012,11,8,313
2012-11-08T02:23:38.000,#15469,0.7128099661454956,1.1629478431964773,W1,W2,P1B1,P5B6,6.61762854,47.999973822,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,E1,E2,P5B4,P5B5,42.171934932,69.360087126,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,E1,W1,P5B4,P1B1,42.171934932,38.393351685,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,E1,W2,P5B4,P5B6,42.171934932,81.999955282,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,E2,W1,P5B5,P1B1,69.360087126,38.393351685,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,E2,W2,P5B5,P5B6,69.360087126,81.999955282,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S1,E1,P2B3,P5B4,75.208917933,42.171934932,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S1,E2,P2B3,P5B5,75.208917933,69.360087126,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S1,S2,P2B3,P3B2,75.208917933,68.098341882,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S1,W1,P2B3,P1B1,75.208917933,38.393351685,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S1,W2,P2B3,P5B6,75.208917933,81.999955282,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S2,E1,P3B2,P5B4,68.098341882,42.171934932,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S2,E2,P3B2,P5B5,68.098341882,69.360087126,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S2,W1,P3B2,P1B1,68.098341882,38.393351685,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,S2,W2,P3B2,P5B6,68.098341882,81.999955282,2012,11,8,313
2012-11-08T07:09:09.000,#63849,0.8453392057252839,1.5210316207863337,W1,W2,P1B1,P5B6,38.393351685,81.999955282,2012,11,8,313
2012-11-12T03:20:14.000,#310742,1.193176538917504,4.099280833178504,E1,W1,P1B6,P5B5,66.659668433,87.999951998,2012,11,12,317
2012-11-12T03:20:14.000,#310742,1.193176538917504,4.099280833178504,E1,W1,P1B6,P5B5,66.65969269,87.999951998,2012,11,12,317
2012-11-12T03:20:15.000,#310742,1.193127225302714,4.099409298888589,E1,W1,P1B6,P5B5,66.641266559,87.999951998,2012,11,12,317
2012-11-12T03:20:15.000,#310742,1.193127225302714,4.099409298888589,E1,W1,P1B6,P5B5,66.641288598,87.999951998,2012,11,12,317
2012-11-12T03:28:21.000,#311794,1.1148388089984065,3.9594326259790464,E1,W1,P1B6,P5B5,52.606289911,87.999951998,2012,11,12,317
2012-11-12T03:28:22.000,#311794,1.114794812424463,3.959557697686961,E1,W1,P1B6,P5B5,52.587382325,87.999951998,2012,11,12,317
2012-11-12T03:28:22.000,#311794,1.114794812424463,3.959557697686961,E1,W1,P1B6,P5B5,52.587395394,87.999951998,2012,11,12,317
2012-11-12T03:35:00.000,#310742,1.1447641903540875,4.209207379645368,E1,W1,P1B6,P5B5,49.55162931,87.999951997,2012,11,12,317
2012-11-12T03:36:01.000,#310742,1.1447113690463802,4.209312448867764,E1,W1,P1B6,P5B5,49.533905124,87.999951997,2012,11,12,317
2012-11-12T03:36:02.000,#310742,1.14465854464944,4.209417496919316,E1,W1,P1B6,P5B5,49.516181718,87.999951997,2012,11,12,317
2012-11-12T03:43:57.000,#310742,1.1192422235281347,4.257034171134858,E1,W1,P1B6,P5B5,41.188816973,87.999970545,2012,11,12,317
2012-11-12T03:43:58.000,#310742,1.1191880728380423,4.257129852039221,E1,W1,P1B6,P5B5,41.17148104,87.999970545,2012,11,12,317
2012-11-12T03:43:59.000,#310742,1.119133919617223,4.2572255147223474,E1,W1,P1B6,P5B5,41.154145942,87.999970545,2012,11,12,317
2012-11-12T03:55:07.000,#311794,1.038485870890616,4.136322622330102,E1,W1,P1B6,P5B5,23.296580456,87.999970545,2012,11,12,317
2012-11-12T03:55:07.000,#311794,1.038485870890616,4.136322622330102,E1,W1,P1B6,P5B5,23.296600383,87.999970545,2012,11,12,317
2012-11-12T03:55:09.000,#311794,1.0383847397418775,4.136516141383237,E1,W1,P1B6,P5B5,23.261455092,87.999970545,2012,11,12,317
2012-11-12T04:03:30.000,#310742,1.0542133989155074,4.358161564744663,E1,W1,P1B6,P5B5,21.453241053,87.999970546,2012,11,12,317
2012-11-12T04:03:31.000,#310742,1.0541568484326005,4.358239391402017,E1,W1,P1B6,P5B5,21.436948077,87.999970546,2012,11,12,317
2012-11-12T04:03:32.000,#310742,1.0541002963090838,4.358317205458093,E1,W1,P1B6,P5B5,21.420656042,87.999970546,2012,11,12,317
2012-11-12T04:12:23.000,#319711,0.9016724772407368,3.3582483633906457,S2,W2,P3B2,P5B3,48.000093616,5.809560173,2012,11,12,317
2012-11-12T04:14:38.000,#320183,1.2325282046974448,4.034618405919721,E1,W1,P1B6,P5B5,80.023666162,87.999970545,2012,11,12,317
2012-11-12T04:14:39.000,#320183,1.2324812353739998,4.034766874342217,E1,W1,P1B6,P5B5,80.004890659,87.999970545,2012,11,12,317
2012-11-12T04:14:40.000,#320183,1.2324342603956877,4.034915306933104,E1,W1,P1B6,P5B5,79.986115778,87.999970545,2012,11,12,317
2012-11-12T04:21:06.000,#319632,0.8592386041760574,3.485524528161821,S2,W2,P3B2,P5B3,48.000093616,9.828081424,2012,11,12,317
2012-11-12T04:25:16.000,#319647,1.2291638962852347,3.84574929919033,E1,W1,P1B6,P5B5,84.284274413,83.999971884,2012,11,12,317
2012-11-12T04:25:17.000,#319647,1.2291248592912536,3.845919532357291,E1,W1,P1B6,P5B5,84.264796307,83.999971884,2012,11,12,317
2012-11-12T04:25:18.000,#319647,1.2290858144432908,3.846089730966732,E1,W1,P1B6,P5B5,84.245318762,83.999971884,2012,11,12,317
2012-11-12T04:25:19.000,#319647,1.2290467617937062,3.846259894809215,E1,W1,P1B6,P5B5,84.225841803,83.999971884,2012,11,12,317
2012-11-12T04:32:15.000,#319579,0.8746284739621674,3.6141423668861785,S2,W2,P3B2,P5B3,48.000093616,21.622317109,2012,11,12,317
2012-11-12T04:34:38.000,#319572,1.2108185957948208,4.086577208213705,E1,W1,P1B6,P5B5,68.036308127,83.999971884,2012,11,12,317
2012-11-12T04:34:39.000,#319572,1.210769726750298,4.086712041687753,E1,W1,P1B6,P5B5,68.017780069,83.999971884,2012,11,12,317
2012-11-12T04:34:40.000,#319572,1.2107208529061193,4.086846843850593,E1,W1,P1B6,P5B5,67.999252674,83.999971884,2012,11,12,317
2012-11-12T04:40:15.000,#319711,0.8708618289521151,3.544660735275058,S2,W2,P3B2,P5B3,48.000093616,15.568220299,2012,11,12,317
2012-11-12T04:43:48.000,#320183,1.1435215212673753,4.248302091071514,E1,W1,P1B6,P5B5,44.22476787,83.999971884,2012,11,12,317
2012-11-12T04:43:49.000,#320183,1.143467604102337,4.248402367026371,E1,W1,P1B6,P5B5,44.2072518,83.999971884,2012,11,12,317
2012-11-12T04:43:50.000,#320183,1.143413684266945,4.24850262257833,E1,W1,P1B6,P5B5,44.189736545,83.999971884,2012,11,12,317
2012-11-12T04:50:22.000,#319632,0.8146959456122222,3.664290461185933,S2,W2,P3B2,P5B3,48.000093618,20.944666204,2012,11,12,317
2012-11-12T04:53:18.000,#319632,0.8093209942525034,3.68115937326312,S2,W2,P3B2,P5B3,48.000093618,22.121356663,2012,11,12,317
2012-11-12T04:54:12.000,#319572,1.1506423500171932,4.225714792408363,E1,W1,P1B6,P5B5,46.775756359,83.999971883,2012,11,12,317
2012-11-12T04:54:13.000,#319572,1.1505890560045111,4.225818914964172,E1,W1,P1B6,P5B5,46.758088237,83.999971883,2012,11,12,317
2012-11-12T04:54:14.000,#319572,1.1505357590945826,4.225923016017526,E1,W1,P1B6,P5B5,46.740420915,83.999971883,2012,11,12,317
2012-11-12T05:03:07.000,#319647,1.1248653690676145,4.155034646097144,E1,W1,P1B6,P5B5,41.727608124,83.999971883,2012,11,12,317
2012-11-12T05:03:08.000,#319647,1.1248141992777114,4.155142363612333,E1,W1,P1B6,P5B5,41.709676366,83.999971883,2012,11,12,317
2012-11-12T05:03:09.000,#319647,1.1247630260844168,4.155250060742078,E1,W1,P1B6,P5B5,41.69176318,83.999971883,2012,11,12,317
2012-11-12T05:03:11.000,#319579,0.8146953600018985,3.796987197867281,S2,W2,P3B2,P5B3,48.000093618,34.113959146,2012,11,12,317
2012-11-12T05:11:02.000,#319711,0.8177376320764095,3.7308448107454737,S2,W2,P3B2,P5B3,48.000093618,27.62191651,2012,11,12,317
2012-11-12T05:12:11.000,#319572,1.091651216172365,4.326943564567326,E1,W1,P1B6,P5B5,28.190173655,83.999971883,2012,11,12,317
2012-11-12T05:12:12.000,#319572,1.0915953458966277,4.327028205513678,E1,W1,P1B6,P5B5,28.1734102,83.999971883,2012,11,12,317
2012-11-12T05:12:13.000,#319572,1.0915394736835742,4.3271128314502,E1,W1,P1B6,P5B5,28.156647621,83.999971883,2012,11,12,317
2012-11-12T05:19:57.000,#319632,0.7539050695895876,3.825198497996829,S2,W2,P3B2,P5B3,48.000093618,33.27424852,2012,11,12,317
2012-11-12T05:20:19.000,#320183,1.0204275271732788,4.429098292013936,E1,W1,P1B6,P5B5,11.933479897,87.999970544,2012,11,12,317
2012-11-12T05:20:20.000,#320183,1.020369636853465,4.429166767476411,E1,W1,P1B6,P5B5,11.917939363,87.999970544,2012,11,12,317
2012-11-12T05:20:21.000,#320183,1.0203117453642805,4.429235232920695,E1,W1,P1B6,P5B5,11.902410828,87.999970544,2012,11,12,317
2012-11-12T05:20:22.000,#320183,1.0202538527755385,4.42930368829443,E1,W1,P1B6,P5B5,11.886872296,87.999970544,2012,11,12,317
2012-11-12T05:30:10.000,#319647,1.0380566915477571,4.306825354503759,E1,W1,P1B6,P5B5,17.773547505,87.999970544,2012,11,12,317
2012-11-12T05:30:10.000,#319647,1.0380566915477571,4.306825354503759,E1,W1,P1B6,P5B5,17.773562321,87.999970544,2012,11,12,317
2012-11-12T05:30:11.000,#319647,1.03800128860138,4.30690670894277,E1,W1,P1B6,P5B5,17.757069521,87.999970544,2012,11,12,317
2012-11-12T05:30:12.000,#319647,1.0379458836827808,4.306988050693239,E1,W1,P1B6,P5B5,17.740577661,87.999970544,2012,11,12,317
2012-11-12T05:39:50.000,#2162,0.769491495598437,3.499118296125518,S2,W2,P3B2,P5B3,52.000101421,6.187109021,2012,11,12,317
2012-11-12T05:48:05.000,#2690,0.7887405176795168,3.536371617035702,S2,W2,P3B2,P5B3,52.000101421,11.130184185,2012,11,12,317
2012-11-12T05:52:33.000,#15586,0.7821488688493657,3.004461487406672,E1,W1,P1B6,P5B5,65.318190695,11.999995983,2012,11,12,317
2012-11-12T05:52:34.000,#15586,0.7821571079728058,3.0045618436815813,E1,W1,P1B6,P5B5,65.296438477,11.999995983,2012,11,12,317
2012-11-12T05:52:35.000,#15586,0.7821653410923132,3.0046622017018207,E1,W1,P1B6,P5B5,65.274686358,11.999995983,2012,11,12,317
2012-11-12T06:03:20.000,#2162,0.7345780323730479,3.6295553303279,S2,W2,P3B2,P5B3,52.000101421,15.182947956,2012,11,12,317
2012-11-12T06:06:27.000,#2162,0.7292096574139505,3.6461321397556015,S2,W2,P3B2,P5B3,52.000101421,16.429045872,2012,11,12,317
2012-11-12T06:10:09.000,#18727,0.7910073383616639,2.976313165929838,E1,W1,P1B6,P5B5,71.793389168,11.999995983,2012,11,12,317
2012-11-12T06:10:10.000,#18727,0.7910172552003006,2.9764143245500585,E1,W1,P1B6,P5B5,71.771573648,11.999995983,2012,11,12,317
2012-11-12T06:10:11.000,#18727,0.7910271660175515,2.976515485439207,E1,W1,P1B6,P5B5,71.74975817,11.999995983,2012,11,12,317
2012-11-12T06:14:22.000,#273,0.7877236651033738,3.8307697481083167,S2,W2,P3B2,P5B3,52.000101421,39.960742464,2012,11,12,317
2012-11-12T06:20:33.000,#16672,0.7957128242681509,3.127222711510342,E1,W1,P1B6,P5B5,39.526747985,11.999995983,2012,11,12,317
