utc,star,elevation,azimuth,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2
2019-04-07T09:06:59.000,#192515,120.917980976,38.021297836,S2,E1,P5B4,P3B1,50.841308966,47.030672914
2019-04-07T09:06:59.000,#192515,120.917980976,38.021297836,S2,W2,P5B4,P5B2,50.841308966,59.999998000
2019-04-07T09:06:59.000,#192515,120.917980976,38.021297836,S2,W1,P5B4,P1B3,50.841308966,10.275705850
2019-04-07T09:07:01.000,#192515,120.925457209,38.027224919,W1,W2,P1B3,P5B2,10.285230981,59.999998000
2019-04-07T09:07:01.000,#192515,120.925457209,38.027224919,S2,W1,P5B4,P1B3,50.843704784,10.285230981
2019-04-07T09:07:01.000,#192515,120.925457209,38.027224919,S1,W1,P5B5,P1B3,36.233823268,10.285230981
2019-04-07T09:07:01.000,#192515,120.925457209,38.027224919,S1,S2,P5B5,P5B4,36.233823268,50.843704784
2019-04-07T09:07:27.000,#192515,121.022757280,38.104234779,S2,E1,P5B4,P3B1,50.874572437,46.648100113
2019-04-07T09:07:28.000,#192515,121.026503638,38.107195126,W1,W2,P1B3,P5B2,10.414069977,59.999998000
2019-04-07T09:07:28.000,#192515,121.026503638,38.107195126,S2,W2,P5B4,P5B2,50.875752981,59.999998000
2019-04-07T09:07:28.000,#192515,121.026503638,38.107195126,S1,W2,P5B5,P5B2,36.281934479,59.999998000
2019-04-07T09:07:28.000,#192515,121.026503638,38.107195126,S2,W1,P5B4,P1B3,50.875752981,10.414069977
2019-04-07T09:07:28.000,#192515,121.026503638,38.107195126,S1,W1,P5B5,P1B3,36.281934479,10.414069977
2019-04-07T09:07:28.000,#192515,121.026503638,38.107195126,S1,S2,P5B5,P5B4,36.281934479,50.875752981
2019-04-07T09:07:28.000,#192515,121.026503638,38.107195126,W1,W2,P1B3,P5B2,10.414073326,59.999998000
2019-04-07T09:07:29.000,#192515,121.030250300,38.110155359,S2,W2,P5B4,P5B2,50.876937618,59.999998000
2019-04-07T09:07:29.000,#192515,121.030250300,38.110155359,S1,W2,P5B5,P5B2,36.283725240,59.999998000
2019-04-07T09:07:29.000,#192515,121.030250300,38.110155359,S2,W1,P5B4,P1B3,50.876937618,10.418852657
2019-04-07T09:07:29.000,#192515,121.030250300,38.110155359,S1,W1,P5B5,P1B3,36.283725240,10.418852657
2019-04-07T09:07:29.000,#192515,121.030250300,38.110155359,S1,S2,P5B5,P5B4,36.283725240,50.876937618
2019-04-07T09:07:30.000,#192515,121.033997262,38.113115475,W1,W2,P1B3,P5B2,10.423628286,59.999998000
2019-04-07T09:07:30.000,#192515,121.033997262,38.113115475,S2,W1,P5B4,P1B3,50.878114628,10.423628286
2019-04-07T09:12:32.000,#192515,122.179534478,39.001638986,E1,W1,P3B1,P1B3,42.456338750,11.887731911
2019-04-07T09:12:32.000,#192515,122.179534478,39.001638986,S2,W1,P5B4,P1B3,51.206808944,11.887731911
2019-04-07T09:12:33.000,#192515,122.183374551,39.004562785,W1,W2,P1B3,P5B2,11.892674960,59.999998000
2019-04-07T09:12:34.000,#192515,122.187214938,39.007486461,E1,W1,P3B1,P1B3,42.428740466,11.897576617
2019-04-07T09:12:35.000,#192515,122.191055638,39.010410013,W1,W2,P1B3,P5B2,11.902493658,59.999998000
2019-04-07T09:12:35.000,#192515,122.191055638,39.010410013,S2,W1,P5B4,P1B3,51.209802734,11.902493658
2019-04-07T09:12:35.000,#192515,122.191055638,39.010410013,E1,W1,P3B1,P1B3,42.414927001,11.902509097
2019-04-07T09:12:35.000,#192515,122.191055638,39.010410013,S2,E1,P5B4,P3B1,51.209820317,42.414927001
2019-04-07T09:12:36.000,#192515,122.194896654,39.013333442,E1,W1,P3B1,P1B3,42.401106238,11.907411244
2019-04-07T09:12:36.000,#192515,122.194896654,39.013333442,S2,E1,P5B4,P3B1,51.210818520,42.401106238
2019-04-07T09:12:36.000,#192515,122.194896654,39.013333442,W1,W2,P1B3,P5B2,11.907411244,59.999998000
2019-04-07T09:12:36.000,#192515,122.194896654,39.013333442,S2,W1,P5B4,P1B3,51.210818520,11.907411244
2019-04-07T09:12:36.000,#192515,122.194896654,39.013333442,E1,W2,P3B1,P5B2,42.401090450,59.999998000
2019-04-07T09:12:37.000,#192515,122.198737984,39.016256748,E1,W1,P3B1,P1B3,42.387282281,11.912323064
2019-04-07T09:12:37.000,#192515,122.198737984,39.016256748,W1,W2,P1B3,P5B2,11.912323064,59.999998000
2019-04-07T09:12:37.000,#192515,122.198737984,39.016256748,S2,W1,P5B4,P1B3,51.211804172,11.912323064
2019-04-07T09:14:27.000,#192515,122.623213659,39.337061710,E1,W2,P3B1,P5B2,40.865677644,59.999998000
2019-04-07T09:14:27.000,#192515,122.623213659,39.337061710,E1,W1,P3B1,P1B3,40.865677644,12.456101221
2019-04-07T09:14:27.000,#192515,122.623213659,39.337061710,S2,E1,P5B4,P3B1,51.317870551,40.865677644
2019-04-07T09:14:28.000,#192515,122.627090162,39.339971172,S2,E1,P5B4,P3B1,51.318816540,40.851834785
2019-04-07T09:14:28.000,#192515,122.627090162,39.339971172,S2,W2,P5B4,P5B2,51.318816540,59.999998000
2019-04-07T09:14:28.000,#192515,122.627090162,39.339971172,S2,W1,P5B4,P1B3,51.318816540,12.461054478
2019-04-07T09:14:29.000,#192515,122.630966988,39.342880510,E1,W1,P3B1,P1B3,40.837952239,12.466043402
2019-04-07T09:14:30.000,#192515,122.634844131,39.345789720,E1,W1,P3B1,P1B3,40.824092670,12.470997732
2019-04-07T09:14:30.000,#192515,122.634844131,39.345789720,S2,E1,P5B4,P3B1,51.320659359,40.824092670
2019-04-07T09:14:30.000,#192515,122.634844131,39.345789720,S2,W1,P5B4,P1B3,51.320659359,12.470997732
2019-04-07T09:43:14.000,#214831,93.978110011,44.765781618,W1,W2,P1B3,P5B2,11.884360176,59.999998000
2019-04-07T09:43:14.000,#214831,93.978110011,44.765781618,S2,W1,P4B4,P1B3,27.292985393,11.884360176
2019-04-07T09:43:14.000,#214831,93.978110011,44.765781618,S1,W1,P3B5,P1B3,37.471280230,11.884360176
2019-04-07T09:43:15.000,#214831,93.980697800,44.769227824,W1,W2,P1B3,P5B2,11.888107287,59.999998000
2019-04-07T09:43:15.000,#214831,93.980697800,44.769227824,S2,W1,P4B4,P1B3,27.294991442,11.888107287
2019-04-07T09:43:15.000,#214831,93.980697800,44.769227824,S2,W1,P4B4,P1B3,27.294998880,11.888129390
2019-04-07T09:43:16.000,#214831,93.983285772,44.772674019,S1,W1,P3B5,P1B3,37.476686984,11.891869932
2019-04-07T09:43:16.000,#214831,93.983285772,44.772674019,S1,S2,P3B5,P4B4,37.476686984,27.297003005
2019-04-07T09:44:33.000,#214831,94.183113266,45.037997842,E1,W1,P4B1,P1B3,53.134092034,12.181371097
2019-04-07T09:44:34.000,#214831,94.185715672,45.041443168,W1,W2,P1B3,P5B2,12.185099347,59.999998000
2019-04-07T09:44:35.000,#214831,94.188318264,45.044888481,S2,W1,P4B4,P1B3,27.453517775,12.188876184
2019-04-07T09:44:35.000,#214831,94.188318264,45.044888481,S1,W1,P3B5,P1B3,37.687632693,12.188876184
2019-04-07T09:44:35.000,#214831,94.188318264,45.044888481,S1,S2,P3B5,P4B4,37.687632693,27.453517775
2019-04-07T09:44:35.000,#214831,94.188318264,45.044888481,W1,W2,P1B3,P5B2,12.188876662,59.999998000
2019-04-07T09:44:35.000,#214831,94.188318264,45.044888481,S2,W1,P4B4,P1B3,27.453509454,12.188876662
2019-04-07T09:44:36.000,#214831,94.190921044,45.048333784,W1,W2,P1B3,P5B2,12.192637789,59.999998000
2019-04-07T09:44:36.000,#214831,94.190921044,45.048333784,S2,W1,P4B4,P1B3,27.455440012,12.192637789
2019-04-07T09:44:37.000,#214831,94.193524012,45.051779076,E1,W2,P4B1,P5B2,53.085908024,59.999998000
2019-04-07T09:44:37.000,#214831,94.193524012,45.051779076,S2,W1,P4B4,P1B3,27.457397266,12.196427259
2019-04-07T09:44:37.000,#214831,94.193524012,45.051779076,E1,W2,P4B1,P5B2,53.085892875,59.999998000
2019-04-07T09:44:37.000,#214831,94.193524012,45.051779076,E1,W1,P4B1,P1B3,53.085892875,12.196405675
2019-04-07T09:44:38.000,#214831,94.196127165,45.055224354,W1,W2,P1B3,P5B2,12.200183888,59.999998000
2019-04-07T09:44:38.000,#214831,94.196127165,45.055224354,S2,W1,P4B4,P1B3,27.459332955,12.200183888
2019-04-07T09:44:38.000,#214831,94.196127165,45.055224354,E1,W1,P4B1,P1B3,53.073837347,12.200162075
2019-04-07T09:44:38.000,#214831,94.196127165,45.055224354,W1,W2,P1B3,P5B2,12.200162075,59.999998000
2019-04-07T09:44:38.000,#214831,94.196127165,45.055224354,S2,W2,P4B4,P5B2,27.459332952,59.999998000
2019-04-07T09:44:38.000,#214831,94.196127165,45.055224354,S2,W1,P4B4,P1B3,27.459332952,12.200162075
2019-04-07T09:44:38.000,#214831,94.196127165,45.055224354,S1,W1,P3B5,P1B3,37.695503893,12.200162075
2019-04-07T09:44:39.000,#214831,94.198730507,45.058669623,W1,W2,P1B3,P5B2,12.203957623,59.999998000
2019-04-07T09:44:39.000,#214831,94.198730507,45.058669623,S2,W1,P4B4,P1B3,27.461299839,12.203957623
2019-04-07T09:44:39.000,#214831,94.198730507,45.058669623,W1,W2,P1B3,P5B2,12.203990947,59.999998000
2019-04-07T09:44:39.000,#214831,94.198730507,45.058669623,S2,W1,P4B4,P1B3,27.461302115,12.203990947
2019-04-07T09:44:40.000,#214831,94.201334035,45.062114878,E1,W2,P4B1,P5B2,53.049761263,59.999998000
2019-04-07T09:44:40.000,#214831,94.201334035,45.062114878,E1,W1,P4B1,P1B3,53.049761263,12.207761386
2019-04-07T09:44:40.000,#214831,94.201334035,45.062114878,W1,W2,P1B3,P5B2,12.207761386,59.999998000
2019-04-07T09:44:40.000,#214831,94.201334035,45.062114878,S2,W1,P4B4,P1B3,27.463250505,12.207761386
2019-04-07T09:44:40.000,#214831,94.201334035,45.062114878,E1,W1,P4B1,P1B3,53.049746978,12.207747516
2019-04-07T09:44:41.000,#214831,94.203937752,45.065560124,W1,W2,P1B3,P5B2,12.211527106,59.999998000
2019-04-07T09:44:41.000,#214831,94.203937752,45.065560124,S2,W1,P4B4,P1B3,27.465194076,12.211527106
2019-04-07T09:46:00.000,#214831,94.410227994,45.337697463,E1,W2,P4B1,P5B2,52.083118683,59.999998000
2019-04-07T09:46:00.000,#214831,94.410227994,45.337697463,E1,W1,P4B1,P1B3,52.083118683,12.511568339
2019-04-07T09:46:00.000,#214831,94.410227994,45.337697463,W1,W2,P1B3,P5B2,12.511568339,59.999998000
2019-04-07T09:46:00.000,#214831,94.410227994,45.337697463,S2,W1,P4B4,P1B3,27.618170574,12.511568339
2019-04-07T09:46:01.000,#214831,94.412846871,45.341141761,W1,W2,P1B3,P5B2,12.515342086,59.999998000
2019-04-07T09:46:02.000,#214831,94.415465942,45.344586049,S2,W1,P4B4,P1B3,27.621973302,12.519158753
2019-04-07T09:46:03.000,#214831,94.418085204,45.348030324,E1,W2,P4B1,P5B2,52.046752382,59.999998000
2019-04-07T09:46:03.000,#214831,94.418085204,45.348030324,E1,W1,P4B1,P1B3,52.046752382,12.522983408
2019-04-07T09:46:03.000,#214831,94.418085204,45.348030324,S2,E1,P4B4,P4B1,27.623889098,52.046752382
2019-04-07T09:46:03.000,#214831,94.418085204,45.348030324,S2,W2,P4B4,P5B2,27.623889098,59.999998000
2019-04-07T09:46:03.000,#214831,94.418085204,45.348030324,S2,W1,P4B4,P1B3,27.623889098,12.522983408
2019-04-07T09:46:03.000,#214831,94.418085204,45.348030324,E1,W1,P4B1,P1B3,52.046761107,12.522970969
2019-04-07T09:46:04.000,#214831,94.420704656,45.351474586,E1,W1,P4B1,P1B3,52.034647929,12.526764295
2019-04-07T09:46:04.000,#214831,94.420704656,45.351474586,S2,W1,P4B4,P1B3,27.625792834,12.526764295
2019-04-07T09:46:06.000,#214831,94.425944139,45.358363074,W1,W2,P1B3,P5B2,12.534389245,59.999998000
2019-04-07T09:46:06.000,#214831,94.425944139,45.358363074,S2,W1,P4B4,P1B3,27.629619432,12.534389245
2019-04-07T09:48:35.000,#214831,94.818474403,45.871413864,W1,W2,P1B3,P5B2,13.108436304,59.999998000
2019-04-07T09:48:35.000,#214831,94.818474403,45.871413864,S2,W2,P4B4,P5B2,27.908542920,59.999998000
2019-04-07T09:48:35.000,#214831,94.818474403,45.871413864,S2,W1,P4B4,P1B3,27.908542920,13.108436304
2019-04-07T09:48:36.000,#214831,94.821123635,45.874856183,E1,W2,P4B1,P5B2,50.188936918,59.999998000
2019-04-07T09:48:37.000,#214831,94.823773064,45.878298487,S2,E1,P4B4,P4B1,27.912177001,50.176755695
2019-04-07T09:50:54.000,#214831,95.188661125,46.349763663,E1,W1,P4B1,P1B3,48.503117909,13.652949345
2019-04-07T09:50:54.000,#214831,95.188661125,46.349763663,W1,W2,P1B3,P5B2,13.652949345,59.999998000
2019-04-07T09:50:54.000,#214831,95.188661125,46.349763663,S2,W1,P4B4,P1B3,28.157829556,13.652949345
2019-04-07T09:50:54.000,#214831,95.188661125,46.349763663,S1,W1,P3B5,P1B3,38.646018665,13.652949345
2019-04-07T09:50:55.000,#214831,95.191338709,46.353204035,S1,S2,P3B5,P4B4,38.648428184,28.159584083
2019-04-07T09:55:44.000,#214831,95.974111700,47.346823769,E1,W2,P4B1,P5B2,44.930165874,59.999998000
2019-04-07T09:55:45.000,#214831,95.976852075,47.350259532,E1,W1,P4B1,P1B3,44.917776624,14.821237290
2019-04-07T09:55:45.000,#214831,95.976852075,47.350259532,W1,W2,P1B3,P5B2,14.821237290,59.999998000
2019-04-07T09:55:45.000,#214831,95.976852075,47.350259532,S2,W2,P4B4,P5B2,28.645194945,59.999998000
2019-04-07T09:55:45.000,#214831,95.976852075,47.350259532,S2,W1,P4B4,P1B3,28.645194945,14.821237290
2019-04-07T09:55:47.000,#214831,95.982333504,47.357131007,S2,W1,P4B4,P1B3,28.648396698,14.829378225
2019-04-07T09:55:47.000,#214831,95.982333504,47.357131007,S1,W1,P3B5,P1B3,39.324847586,14.829378225
2019-04-07T09:55:48.000,#214831,95.985074557,47.360566721,E1,W2,P4B1,P5B2,44.880630749,59.999998000
2019-04-07T09:55:48.000,#214831,95.985074557,47.360566721,E1,W1,P4B1,P1B3,44.880630749,14.833449921
2019-04-07T09:55:48.000,#214831,95.985074557,47.360566721,W1,W2,P1B3,P5B2,14.833449921,59.999998000
2019-04-07T09:55:48.000,#214831,95.985074557,47.360566721,S2,W1,P4B4,P1B3,28.649972782,14.833449921
2019-04-07T09:55:49.000,#214831,95.987815835,47.364002417,E1,W2,P4B1,P5B2,44.868230730,59.999998000
2019-04-07T09:55:49.000,#214831,95.987815835,47.364002417,E1,W1,P4B1,P1B3,44.868230730,14.837519959
2019-04-07T09:55:49.000,#214831,95.987815835,47.364002417,W1,W2,P1B3,P5B2,14.837519959,59.999998000
2019-04-07T09:58:17.000,#214831,96.396047147,47.872290130,E1,W2,P4B1,P5B2,43.029035195,59.999998000
2019-04-07T09:58:17.000,#214831,96.396047147,47.872290130,E1,W1,P4B1,P1B3,43.029035195,15.446460631
2019-04-07T09:58:17.000,#214831,96.396047147,47.872290130,S2,E1,P4B4,P4B1,28.881342760,43.029035195
2019-04-07T09:58:17.000,#214831,96.396047147,47.872290130,W1,W2,P1B3,P5B2,15.446460631,59.999998000
2019-04-07T09:58:18.000,#214831,96.398822746,47.875723151,S2,W2,P4B4,P5B2,28.882854521,59.999998000
2019-04-07T09:58:18.000,#214831,96.398822746,47.875723151,S2,W1,P4B4,P1B3,28.882854521,15.450607931
2019-04-07T09:58:18.000,#214831,96.398822746,47.875723151,S1,S2,P3B5,P4B4,39.653577631,28.882854521
2019-04-07T09:58:30.000,#214831,96.432148305,47.916917964,E1,W2,P4B1,P5B2,42.866994501,59.999998000
2019-04-07T09:58:31.000,#214831,96.434926966,47.920350742,E1,W1,P4B1,P1B3,42.854527805,15.504572448
2019-04-07T09:58:31.000,#214831,96.434926966,47.920350742,W1,W2,P1B3,P5B2,15.504572448,59.999998000
2019-04-07T09:58:31.000,#214831,96.434926966,47.920350742,S2,W2,P4B4,P5B2,28.902495291,59.999998000
2019-04-07T09:58:31.000,#214831,96.434926966,47.920350742,S2,W1,P4B4,P1B3,28.902495291,15.504572448
2019-04-07T09:58:31.000,#214831,96.434926966,47.920350742,E1,W1,P4B1,P1B3,42.854519413,15.504553961
2019-04-07T09:58:31.000,#214831,96.434926966,47.920350742,W1,W2,P1B3,P5B2,15.504553961,59.999998000
2019-04-07T09:58:31.000,#214831,96.434926966,47.920350742,S2,W1,P4B4,P1B3,28.902500885,15.504553961
2019-04-07T09:58:31.000,#214831,96.434926966,47.920350742,S1,W1,P3B5,P1B3,39.681242777,15.504553961
2019-04-07T09:58:32.000,#214831,96.437705865,47.923783503,S1,S2,P3B5,P4B4,39.683363613,28.904004947
2019-04-07T09:58:32.000,#214831,96.437705865,47.923783503,W1,W2,P1B3,P5B2,15.508699226,59.999998000
2019-04-07T09:58:32.000,#214831,96.437705865,47.923783503,S2,W2,P4B4,P5B2,28.903993911,59.999998000
2019-04-07T09:58:32.000,#214831,96.437705865,47.923783503,S2,W1,P4B4,P1B3,28.903993911,15.508699226
2019-04-07T09:58:32.000,#214831,96.437705865,47.923783503,S2,W2,P4B4,P5B2,28.903979736,59.999998000
2019-04-07T09:58:32.000,#214831,96.437705865,47.923783503,S2,W1,P4B4,P1B3,28.903979736,15.508692521
2019-04-07T09:58:32.000,#214831,96.437705865,47.923783503,S1,W1,P3B5,P1B3,39.683351084,15.508692521
2019-04-07T09:58:33.000,#214831,96.440485000,47.927216246,S1,S2,P3B5,P4B4,39.685471286,28.905483249
2019-04-07T10:00:54.000,#214831,96.834738171,48.411040095,S2,W1,P4B4,P1B3,29.112235326,16.102859991
2019-04-07T10:00:55.000,#214831,96.837551508,48.414470071,S2,W1,P4B4,P1B3,29.113657951,16.107069445
2019-04-07T10:00:56.000,#214831,96.840365091,48.417900026,S1,S2,P3B5,P4B4,39.982350240,29.115074431
2019-04-07T10:19:38.000,#242858,66.493422956,45.275307342,E1,W2,P5B1,P5B2,43.658223801,59.999998000
2019-04-07T10:19:39.000,#242858,66.494381733,45.278475210,E1,W1,P5B1,P1B3,43.649063764,24.095295173
2019-04-07T10:19:39.000,#242858,66.494381733,45.278475210,S2,E1,P2B4,P5B1,41.776944144,43.649063764
2019-04-07T10:19:39.000,#242858,66.494381733,45.278475210,W1,W2,P1B3,P5B2,24.095295173,59.999998000
2019-04-07T10:19:39.000,#242858,66.494381733,45.278475210,S2,W2,P2B4,P5B2,41.776944144,59.999998000
2019-04-07T10:19:39.000,#242858,66.494381733,45.278475210,S2,W1,P2B4,P1B3,41.776944144,24.095295173
2019-04-07T10:19:39.000,#242858,66.494381733,45.278475210,E1,W2,P5B1,P5B2,43.649054580,59.999998000
2019-04-07T10:19:39.000,#242858,66.494381733,45.278475210,E1,W1,P5B1,P1B3,43.649054580,24.095299809
2019-04-07T10:19:40.000,#242858,66.495340410,45.281643101,S2,E1,P2B4,P5B1,41.779341062,43.639894024
2019-04-07T10:19:40.000,#242858,66.495340410,45.281643101,W1,W2,P1B3,P5B2,24.097732919,59.999998000
2019-04-07T10:19:40.000,#242858,66.495340410,45.281643101,S1,W2,P1B5,P5B2,40.485327218,59.999998000
2019-04-07T10:19:40.000,#242858,66.495340410,45.281643101,S2,W1,P2B4,P1B3,41.779341062,24.097732919
2019-04-07T10:19:40.000,#242858,66.495340410,45.281643101,S1,W1,P1B5,P1B3,40.485327218,24.097732919
2019-04-07T10:19:40.000,#242858,66.495340410,45.281643101,S1,S2,P1B5,P2B4,40.485327218,41.779341062
2019-04-07T10:19:40.000,#242858,66.495340410,45.281643101,E1,W2,P5B1,P5B2,43.639893987,59.999998000
2019-04-07T10:19:41.000,#242858,66.496298986,45.284811013,W1,W2,P1B3,P5B2,24.100154136,59.999998000
2019-04-07T10:19:41.000,#242858,66.496298986,45.284811013,E1,W1,P5B1,P1B3,43.630733702,24.100160393
2019-04-07T10:19:41.000,#242858,66.496298986,45.284811013,S2,E1,P2B4,P5B1,41.781745234,43.630733702
2019-04-07T10:19:41.000,#242858,66.496298986,45.284811013,W1,W2,P1B3,P5B2,24.100160393,59.999998000
2019-04-07T10:19:41.000,#242858,66.496298986,45.284811013,S2,W2,P2B4,P5B2,41.781745234,59.999998000
2019-04-07T10:19:41.000,#242858,66.496298986,45.284811013,S2,W1,P2B4,P1B3,41.781745234,24.100160393
2019-04-07T10:19:41.000,#242858,66.496298986,45.284811013,S1,W1,P1B5,P1B3,40.488418537,24.100160393
2019-04-07T10:19:45.000,#242858,66.500132288,45.297482896,E1,W2,P5B1,P5B2,43.594127378,59.999998000
2019-04-07T10:19:45.000,#242858,66.500132288,45.297482896,E1,W1,P5B1,P1B3,43.594127378,24.109900054
2019-04-07T10:19:45.000,#242858,66.500132288,45.297482896,W1,W2,P1B3,P5B2,24.109900054,59.999998000
2019-04-07T10:19:45.000,#242858,66.500132288,45.297482896,S1,W2,P1B5,P5B2,40.500781667,59.999998000
2019-04-07T10:19:45.000,#242858,66.500132288,45.297482896,S2,W1,P2B4,P1B3,41.791386357,24.109900054
2019-04-07T10:19:46.000,#242858,66.501090362,45.300650923,S1,W1,P1B5,P1B3,40.503871336,24.112335602
2019-04-07T10:19:46.000,#242858,66.501090362,45.300650923,E1,W1,P5B1,P1B3,43.584961304,24.112351866
2019-04-07T10:19:46.000,#242858,66.501090362,45.300650923,W1,W2,P1B3,P5B2,24.112351866,59.999998000
2019-04-07T10:19:46.000,#242858,66.501090362,45.300650923,S2,W1,P2B4,P1B3,41.793813087,24.112351866
2019-04-07T10:19:46.000,#242858,66.501090362,45.300650923,S1,S2,P1B5,P2B4,40.503889850,41.793813087
2019-04-07T10:19:46.000,#242858,66.501090362,45.300650923,E1,W1,P5B1,P1B3,43.584963544,24.112356453
2019-04-07T10:19:46.000,#242858,66.501090362,45.300650923,S2,E1,P2B4,P5B1,41.793813569,43.584963544
2019-04-07T10:19:47.000,#242858,66.502048336,45.303818975,W1,W2,P1B3,P5B2,24.114792409,59.999998000
2019-04-07T10:19:47.000,#242858,66.502048336,45.303818975,S2,W2,P2B4,P5B2,41.796219245,59.999998000
2019-04-07T10:19:47.000,#242858,66.502048336,45.303818975,S1,W2,P1B5,P5B2,40.506979347,59.999998000
2019-04-07T10:19:47.000,#242858,66.502048336,45.303818975,S2,W1,P2B4,P1B3,41.796219245,24.114792409
2019-04-07T10:19:47.000,#242858,66.502048336,45.303818975,S1,W1,P1B5,P1B3,40.506979347,24.114792409
2019-04-07T10:19:47.000,#242858,66.502048336,45.303818975,S1,S2,P1B5,P2B4,40.506979347,41.796219245
2019-04-07T10:19:47.000,#242858,66.502048336,45.303818975,E1,W2,P5B1,P5B2,43.575802973,59.999998000
2019-04-07T10:19:47.000,#242858,66.502048336,45.303818975,E1,W1,P5B1,P1B3,43.575802973,24.114799153
2019-04-07T10:19:48.000,#242858,66.503006210,45.306987050,W1,W2,P1B3,P5B2,24.117235516,59.999998000
2019-04-07T10:19:48.000,#242858,66.503006210,45.306987050,S2,W1,P2B4,P1B3,41.798625425,24.117235516
2019-04-07T10:21:21.000,#242858,66.591647880,45.601718164,E1,W2,P5B1,P5B2,42.712080132,59.999998000
2019-04-07T10:21:21.000,#242858,66.591647880,45.601718164,E1,W1,P5B1,P1B3,42.712080132,24.345509718
2019-04-07T10:21:21.000,#242858,66.591647880,45.601718164,S1,E1,P1B5,P5B1,40.795201587,42.712080132
2019-04-07T10:21:21.000,#242858,66.591647880,45.601718164,W1,W2,P1B3,P5B2,24.345509718,59.999998000
2019-04-07T10:21:21.000,#242858,66.591647880,45.601718164,S1,W2,P1B5,P5B2,40.795201587,59.999998000
2019-04-07T10:21:22.000,#242858,66.592596262,45.604888389,S2,W1,P2B4,P1B3,42.022823204,24.347984242
2019-04-07T10:21:22.000,#242858,66.592596262,45.604888389,S1,W1,P1B5,P1B3,40.798243908,24.347984242
2019-04-07T10:21:22.000,#242858,66.592596262,45.604888389,S1,S2,P1B5,P2B4,40.798243908,42.022823204
2019-04-07T10:21:22.000,#242858,66.592596262,45.604888389,E1,W1,P5B1,P1B3,42.702867565,24.347983329
2019-04-07T10:21:22.000,#242858,66.592596262,45.604888389,W1,W2,P1B3,P5B2,24.347983329,59.999998000
2019-04-07T10:21:22.000,#242858,66.592596262,45.604888389,S1,W2,P1B5,P5B2,40.798227446,59.999998000
2019-04-07T10:21:22.000,#242858,66.592596262,45.604888389,S2,W1,P2B4,P1B3,42.022812913,24.347983329
2019-04-07T10:21:23.000,#242858,66.593544541,45.608058635,S1,W1,P1B5,P1B3,40.801269272,24.350458257
2019-04-07T10:21:23.000,#242858,66.593544541,45.608058635,S1,S2,P1B5,P2B4,40.801269272,42.025177175
2019-04-07T10:21:23.000,#242858,66.593544541,45.608058635,E1,W2,P5B1,P5B2,42.693655849,59.999998000
2019-04-07T10:21:23.000,#242858,66.593544541,45.608058635,E1,W1,P5B1,P1B3,42.693655849,24.350495781
2019-04-07T10:21:23.000,#242858,66.593544541,45.608058635,S1,E1,P1B5,P5B1,40.801277606,42.693655849
2019-04-07T10:21:23.000,#242858,66.593544541,45.608058635,S1,W2,P1B5,P5B2,40.801277606,59.999998000
2019-04-07T10:21:23.000,#242858,66.593544541,45.608058635,S1,W1,P1B5,P1B3,40.801277606,24.350495781
2019-04-07T10:21:24.000,#242858,66.594492719,45.611228906,S1,S2,P1B5,P2B4,40.804318939,42.027557057
2019-04-07T10:21:24.000,#242858,66.594492719,45.611228906,E1,W2,P5B1,P5B2,42.684438673,59.999998000
2019-04-07T10:21:24.000,#242858,66.594492719,45.611228906,E1,W1,P5B1,P1B3,42.684438673,24.352964668
2019-04-07T10:21:24.000,#242858,66.594492719,45.611228906,W1,W2,P1B3,P5B2,24.352964668,59.999998000
2019-04-07T10:21:24.000,#242858,66.594492719,45.611228906,S2,W1,P2B4,P1B3,42.027560957,24.352964668
2019-04-07T10:21:24.000,#242858,66.594492719,45.611228906,S1,W1,P1B5,P1B3,40.804307418,24.352964668
2019-04-07T10:21:24.000,#242858,66.594492719,45.611228906,E1,W2,P5B1,P5B2,42.684431034,59.999998000
2019-04-07T10:21:25.000,#242858,66.595440796,45.614399199,E1,W1,P5B1,P1B3,42.675216347,24.355425909
2019-04-07T10:21:25.000,#242858,66.595440796,45.614399199,W1,W2,P1B3,P5B2,24.355425909,59.999998000
2019-04-07T10:21:25.000,#242858,66.595440796,45.614399199,S2,W2,P2B4,P5B2,42.029913376,59.999998000
2019-04-07T10:21:25.000,#242858,66.595440796,45.614399199,S2,W1,P2B4,P1B3,42.029913376,24.355425909
2019-04-07T10:21:25.000,#242858,66.595440796,45.614399199,S1,S2,P1B5,P2B4,40.807331782,42.029913376
2019-04-07T10:21:25.000,#242858,66.595440796,45.614399199,E1,W1,P5B1,P1B3,42.675192463,24.355424382
2019-04-07T10:21:25.000,#242858,66.595440796,45.614399199,S2,E1,P2B4,P5B1,42.029887274,42.675192463
2019-04-07T10:21:26.000,#242858,66.596388770,45.617569513,W1,W2,P1B3,P5B2,24.357900525,59.999998000
2019-04-07T10:21:26.000,#242858,66.596388770,45.617569513,S2,W1,P2B4,P1B3,42.032250241,24.357900525
2019-04-07T10:21:26.000,#242858,66.596388770,45.617569513,E1,W2,P5B1,P5B2,42.665974693,59.999998000
2019-04-07T10:21:26.000,#242858,66.596388770,45.617569513,E1,W1,P5B1,P1B3,42.665974693,24.357898459
2019-04-07T10:21:26.000,#242858,66.596388770,45.617569513,S2,E1,P2B4,P5B1,42.032248626,42.665974693
